uriProposicao,tema
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436096,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436096,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436168,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436168,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436181,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436181,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436257,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436257,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436267,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436267,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436306,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436306,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436306,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436446,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436446,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436470,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436470,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436470,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436665,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436665,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436665,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436665,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436980,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436980,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437267,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437267,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437270,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437270,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437270,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437280,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437280,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432970,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432970,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438715,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438715,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438716,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438716,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438716,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438717,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438717,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438717,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438714,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2433100,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2433100,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438461,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438461,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438461,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438749,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438750,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438751,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438732,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438732,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438693,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438693,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438741,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438741,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438743,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438763,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438768,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438770,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436633,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436633,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436633,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438771,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438772,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438773,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438775,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438570,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438756,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438756,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438756,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438778,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438780,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438782,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438783,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438790,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438792,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438808,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438808,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438809,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438809,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438809,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438809,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438811,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438811,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438811,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438811,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438816,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438816,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438793,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438794,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438797,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438798,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438799,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438800,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438801,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438807,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438791,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438791,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438795,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438795,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438817,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438817,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438890,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438890,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438890,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438891,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438891,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438891,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438877,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438877,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439094,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439095,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439095,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439095,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439096,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439096,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439097,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439098,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439099,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439099,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439100,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439101,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439101,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439102,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439102,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439103,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439103,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439104,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439104,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439104,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439105,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439105,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439106,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439106,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439107,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439107,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439108,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439109,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439109,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439110,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439110,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439111,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439111,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439112,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439112,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439113,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439114,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439116,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439116,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439117,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439117,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439118,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439118,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439119,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439120,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439120,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439120,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439121,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439122,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439122,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439123,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439124,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439125,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439125,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439126,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439126,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439127,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439127,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439128,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439128,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439129,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439130,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439130,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439130,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439131,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439131,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439132,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439133,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439133,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439134,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439135,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439136,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439136,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439137,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439138,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439138,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439139,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439140,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439140,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439141,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439142,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439143,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439144,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439144,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438834,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438834,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438839,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438839,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438839,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438842,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438847,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438875,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438876,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438945,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438948,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438950,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438952,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438953,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438955,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438955,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438975,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438985,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438981,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439006,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439054,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439056,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439059,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439058,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439058,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439060,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439061,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439062,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439062,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439063,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439064,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439064,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439065,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439065,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439066,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439067,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439068,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439068,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439069,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439069,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439070,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439070,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439071,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439071,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439072,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439072,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439073,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439074,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439075,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439076,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439077,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439077,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439078,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439078,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439079,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439079,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439080,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439081,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439082,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439083,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439083,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439084,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439086,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439087,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439087,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439087,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439088,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439090,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439091,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439091,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439091,Turismo
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439092,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439093,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438987,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438462,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438462,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438464,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438499,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438499,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438500,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438500,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438745,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438745,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438785,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438785,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438785,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438785,Turismo
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438787,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438787,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438789,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438789,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438833,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439035,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439035,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439044,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439044,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439145,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439145,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439047,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439047,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439047,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438687,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438687,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437956,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437956,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437956,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437951,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437951,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437951,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437291,Defesa e Segurança
