"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2419200-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419200-9";"2024-04-23";"Despacho Chancelado";"2419200";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419200";"RIC 344/2024";"Solicita informações ao Sr. Ministro-chefe da Casa Civil, a respeito da denúncia que R$ 93 Bilhões em precatórios foram vendidos para bancos pelo Presidente da República Lula, com até 50% de deságio.";"148";"RIC";"344";"2024"
"2419201-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419201-9";"2024-04-23";"Despacho Chancelado";"2419201";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419201";"RIC 345/2024";"Solicita informações ao Senhor Ministro da Educação, Camilo Sobreira de Santana, acerca de eventuais falhas na realização das provas do ENEM e no sistema ENEM-INEP 2023.";"148";"RIC";"345";"2024"
"2419206-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419206-9";"2024-04-23";"Despacho Chancelado";"2419206";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419206";"RIC 346/2024";"Requer que sejam solicitadas ao Senhor Ministro da Saúde informações sobre a epidemia de dengue.";"148";"RIC";"346";"2024"
"2419208-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419208-7";"2024-06-04";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"2379209";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2379209";"PL 3914/2023";"Acrescenta o artigo 244-C à Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente, para instituir o crime de violência patrimonial contra a criança e o adolescente.";"139";"PL";"3914";"2023"
"2419209-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419209-9";"2024-04-23";"Despacho Chancelado";"2419209";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419209";"RIC 347/2024";"Requer informações do Excelentíssima Ministra do Planejamento e Orçamento, Sra. Simone Tebet,  para prestar os esclarecimentos que se seguem, para  informações à população brasileira e maior transparência nas ações de Estado.";"148";"RIC";"347";"2024"
"2419221-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419221-9";"2024-04-23";"Despacho Chancelado";"2419221";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419221";"RIC 348/2024";"Solicita informações ao Senhor Ministro da Fazenda sobre a Medida Provisória 1208/24 no que diz respeito à redução da contribuição municipal de que trata o § 17 do art. 22 da Lei nº 8.212, de 1991 modificado pela Lei nº 14.784, de 27 de dezembro de 2023.";"148";"RIC";"348";"2024"
"2419229-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419229-9";"2024-04-23";"Despacho Chancelado";"2419229";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419229";"RIC 349/2024";"Requer que sejam solicitadas ao Senhor Ministro das Cidades informações sobre as obras de drenagem do Projeto Iguaçu, na Baixada Fluminense, no Rio de Janeiro.";"148";"RIC";"349";"2024"
"2419243-14";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419243-14";"2024-03-20";"Aprovado requerimento n. 4/2024 do Sr. Saulo Pedroso que requer a realização de Audiência Pública conjunta com a Comissão de Trabalho para discutir o Projeto de Lei Complementar nº 12, de 05 de março de 2024, do Poder Executivo.";"2419243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419243";"PLP 12/2024";"Dispõe sobre a relação de trabalho intermediado por empresas operadoras de aplicativos de transporte remunerado privado individual de passageiros em veículos automotores de quatro rodas e estabelece mecanismos de inclusão previdenciária e outros direitos para melhoria das condições de trabalho.";"140";"PLP";"12";"2024"
"2419243-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419243-34";"2024-03-20";"Aprovado o requerimento nº 4/2024,do Sr. Saulo Pedroso que requer a realização de Audiência Pública conjunta com a Comissão de Trabalho para discutir o Projeto de Lei Complementar nº 12, de 05 de março de 2024, do Poder Executivo.";"2419243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419243";"PLP 12/2024";"Dispõe sobre a relação de trabalho intermediado por empresas operadoras de aplicativos de transporte remunerado privado individual de passageiros em veículos automotores de quatro rodas e estabelece mecanismos de inclusão previdenciária e outros direitos para melhoria das condições de trabalho.";"140";"PLP";"12";"2024"
"2419246-16";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419246-16";"2024-04-24";"Aprovado o requerimento nº 640/2024,da Sra. Cristiane Lopes, que solicita urgência (art. 155) para o PL 561/2024.";"2419246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419246";"PL 561/2024";"Cria a Semana Nacional da Maternidade Atípica";"139";"PL";"561";"2024"
"2419246-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419246-17";"2024-04-24";"Realizar o encaminhamento do PL-561/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2419246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419246";"PL 561/2024";"Cria a Semana Nacional da Maternidade Atípica";"139";"PL";"561";"2024"
"2419246-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419246-18";"2024-04-24";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 640/2024.";"2419246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419246";"PL 561/2024";"Cria a Semana Nacional da Maternidade Atípica";"139";"PL";"561";"2024"
"2419246-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419246-37";"2024-06-25";"Aprovado o Projeto de Lei nº 561, de 2024.";"2419246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419246";"PL 561/2024";"Cria a Semana Nacional da Maternidade Atípica";"139";"PL";"561";"2024"
"2419246-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419246-39";"2024-06-25";"Aprovada a Redação Final assinada pela relatora, Dep. Maria Arraes (SOLIDARI-PE).";"2419246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419246";"PL 561/2024";"Cria a Semana Nacional da Maternidade Atípica";"139";"PL";"561";"2024"
"2419248-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419248-9";"2024-04-23";"Despacho Chancelado";"2419248";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419248";"RIC 350/2024";"Solicita informações da Sr.ª Ministra da Saúde a respeito das ações governamentais para combater a dengue.";"148";"RIC";"350";"2024"
"2419268-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419268-9";"2024-04-23";"Despacho Chancelado";"2419268";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419268";"RIC 352/2024";"Requer o envio de ofício à Sra. Ministra dos Povos Indígenas solicitando informações sobre o procedimento de Identificação e Delimitação de áreas Indígenas localizadas nos estados do Pará e Mato Grosso.";"148";"RIC";"352";"2024"
"2419274-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419274-9";"2024-04-23";"Despacho Chancelado";"2419274";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419274";"RIC 354/2024";"Solicita informações ao Ministério da Defesa a respeito de explosão de caminhão do Exército Brasileiro em região próxima à fronteira.";"148";"RIC";"354";"2024"
"2419275-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419275-9";"2024-04-23";"Despacho Chancelado";"2419275";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419275";"RIC 355/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto à quantidade e variedade de armas de fogo devidamente legalizadas em posse dos cidadãos residentes no estado do Rio de Janeiro.";"148";"RIC";"355";"2024"
"2419277-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419277-9";"2024-04-23";"Despacho Chancelado";"2419277";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419277";"RIC 356/2024";"Solicita informações ao Ministério da Saúde quanto aos casos de Dengue no país, aquisição e distribuição de vacinas que combatam a doença.";"148";"RIC";"356";"2024"
"2419278-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419278-9";"2024-04-23";"Despacho Chancelado";"2419278";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419278";"RIC 357/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto aos dados de saída e retorno de internos do sistema carcerário em saídas temporárias.";"148";"RIC";"357";"2024"
"2419279-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419279-9";"2024-04-23";"Despacho Chancelado";"2419279";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419279";"RIC 358/2024";"Solicita informações ao Ministério dos Direitos Humanos e da Cidadania sobre informações publicadas que dão conta de que indígenas da etnia Ianomâmi sofreram aumento em sua mortalidade no ano de 2023.";"148";"RIC";"358";"2024"
"2419280-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419280-9";"2024-04-23";"Despacho Chancelado";"2419280";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419280";"RIC 359/2024";"Requer informações complementares ao Ministro da Previdência Social, Sr. Carlos Lupi, sobre a destinação dos recursos disponibilizados pela MP 1.200/2023.";"148";"RIC";"359";"2024"
"2419281-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419281-9";"2024-04-23";"Despacho Chancelado";"2419281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419281";"RIC 360/2024";"Requer informações complementares à Ministra da Saúde, Sra. Nísia Verônica Trindade Lima, sobre a destinação dos recursos disponibilizados pela MP 1.200/2023.";"148";"RIC";"360";"2024"
"2419282-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419282-9";"2024-04-23";"Despacho Chancelado";"2419282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419282";"RIC 361/2024";"Requer informações complementares ao Ministro do Desenvolvimento e Assistência Social, Família e Combate à Fome, Sr. José Wellington Barroso de Araújo Dias, sobre a destinação dos recursos disponibilizados pela MP 1.200/2023.";"148";"RIC";"361";"2024"
"2419283-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419283-9";"2024-04-23";"Despacho Chancelado";"2419283";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419283";"RIC 362/2024";"Requer informações complementares ao Ministro da Fazenda, Sr. Fernando Haddad, sobre a destinação dos recursos disponibilizados pela MP 1.200/2023.";"148";"RIC";"362";"2024"
"2419284-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419284-9";"2024-04-23";"Despacho Chancelado";"2419284";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419284";"RIC 363/2024";"Solicita informações ao Sr. Ministro da Fazenda, Fernando Haddad, a fim de prestar esclarecimentos sobre os pagamentos dos precatórios governo federal";"148";"RIC";"363";"2024"
"2419286-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419286-10";"2024-04-23";"Despacho Chancelado";"2419286";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419286";"RIC 364/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública sobre o Uso de Tecnologias e Inteligência Artificial na Prevenção e Investigação de Crimes, com enfoque nas câmeras de reconhecimento facial que cruzam dados com bancos nacionais de mandados de prisão.";"148";"RIC";"364";"2024"
"2419289-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419289-9";"2024-04-23";"Despacho Chancelado";"2419289";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419289";"RIC 365/2024";"Solicita informações ao Ministério da Saúde em relação ao envio, destino e fiscalização de recursos federais no Município de Cabo Frio/RJ.";"148";"RIC";"365";"2024"
"2419306-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419306-9";"2024-04-23";"Despacho Chancelado";"2419306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419306";"RIC 366/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto às ações de invasão em zonas rurais promovidas pelo Movimento dos Sem Terra – MST e outros.";"148";"RIC";"366";"2024"
"2419320-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419320-9";"2024-04-23";"Despacho Chancelado";"2419320";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419320";"RIC 367/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública a respeito da operação de Garantia da Lei e da Ordem – GLO nos portos e aeroportos do Rio de Janeiro.";"148";"RIC";"367";"2024"
"2419321-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419321-10";"2024-04-23";"Despacho Chancelado";"2419321";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419321";"RIC 368/2024";"Solicita informações ao Ministério do Trabalho e Emprego sobre possível fim do saque-aniversário do FGTS.";"148";"RIC";"368";"2024"
"2419323-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419323-9";"2024-04-23";"Despacho Chancelado";"2419323";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419323";"RIC 369/2024";"Solicita informações à Secretaria de Comunicação da Presidência da República sobre a contratação da atriz Cissa Guimarães ao custo de R$4.991.571,25.";"148";"RIC";"369";"2024"
"2419325-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419325-9";"2024-04-23";"Despacho Chancelado";"2419325";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419325";"RIC 370/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública sobre aumento no assassinato de pessoas Transgêneros no ano de 2023.";"148";"RIC";"370";"2024"
"2419326-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419326-9";"2024-04-23";"Despacho Chancelado";"2419326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419326";"RIC 371/2024";"Requer da Excelentíssima Ministra da Saúde, Senhora Nísia Trindade, informações sobre o planejamento para vacinação contra Dengue no Brasil.";"148";"RIC";"371";"2024"
"2419327-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419327-9";"2024-04-23";"Despacho Chancelado";"2419327";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419327";"RIC 372/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública sobre a fuga de dois internos da Penitenciária Federal de Mossoró no RN.";"148";"RIC";"372";"2024"
"2419328-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419328-9";"2024-04-23";"Despacho Chancelado";"2419328";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419328";"RIC 373/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública a respeito de supostas ligações do Grêmio Recreativo Escola de Samba Vai-Vai e o crime organizado.";"148";"RIC";"373";"2024"
"2419337-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419337-24";"2024-05-14";"Aprovado o Parecer.";"2419337";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419337";"PL 574/2024";"Cria a obrigatoriedade de assistência jurídica gratuita para a defesa dos agentes dos órgãos de segurança pública, enumerados no art. 144 da Constituição Federal, em processos administrativos disciplinares e judiciais relacionados exclusivamente ao exercício regular da função pública, bem como dispõe sobre a dedução do imposto de renda das pessoas físicas dos valores pagos a título de honorários advocatícios em face de serviços de assistência jurídica para a defesa dos agentes de segurança pública.";"139";"PL";"574";"2024"
"2419338-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419338-10";"2024-04-23";"Despacho Chancelado";"2419338";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419338";"RIC 377/2024";"Solicita informações ao Ministério do Meio Ambiente e Mudança do Clima em relação aos dados que apontam aumento do desmatamento no ano de 2023 em relação ao ano de 2022.";"148";"RIC";"377";"2024"
"2419340-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419340-9";"2024-04-23";"Despacho Chancelado";"2419340";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419340";"RIC 378/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Niterói – RJ.";"148";"RIC";"378";"2024"
"2419342-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419342-9";"2024-04-23";"Despacho Chancelado";"2419342";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419342";"RIC 379/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de São Gonçalo – RJ.";"148";"RIC";"379";"2024"
"2419343-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419343-9";"2024-04-23";"Despacho Chancelado";"2419343";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419343";"RIC 380/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Itaboraí – RJ.";"148";"RIC";"380";"2024"
"2419345-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419345-9";"2024-04-23";"Despacho Chancelado";"2419345";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419345";"RIC 381/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Rio de Janeiro – RJ.";"148";"RIC";"381";"2024"
"2419346-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419346-9";"2024-04-23";"Despacho Chancelado";"2419346";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419346";"RIC 382/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Belford Roxo – RJ.";"148";"RIC";"382";"2024"
"2419349-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419349-9";"2024-04-23";"Despacho Chancelado";"2419349";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419349";"RIC 384/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Mesquita – RJ.";"148";"RIC";"384";"2024"
"2419351-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419351-9";"2024-04-23";"Despacho Chancelado";"2419351";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419351";"RIC 385/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Duque de Caxias – RJ.";"148";"RIC";"385";"2024"
"2419352-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419352-9";"2024-04-23";"Despacho Chancelado";"2419352";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419352";"RIC 386/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Itaguaí – RJ.";"148";"RIC";"386";"2024"
"2419366-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419366-9";"2024-04-23";"Despacho Chancelado";"2419366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419366";"RIC 387/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Queimados – RJ.";"148";"RIC";"387";"2024"
"2419370-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419370-9";"2024-04-23";"Despacho Chancelado";"2419370";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419370";"RIC 388/2024";"Requer informações ao Ministério do Meio Ambiente e Mudança do Clima acerca das medidas e providências adotadas para solucionar os problemas que resultaram na paralisação dos servidores do IBAMA e ICMBio, o que, por conseguinte, impacta diretamente as atividades essenciais para a preservação da integridade do meio ambiente no Brasil.";"148";"RIC";"388";"2024"
"2419372-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419372-9";"2024-04-23";"Despacho Chancelado";"2419372";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419372";"RIC 389/2024";"Requer informações ao Ministério do Meio Ambiente e Mudança do Clima acerca do planejamento e das ações relacionadas à aplicação dos recursos provenientes do Fundo Amazônia.";"148";"RIC";"389";"2024"
"2419374-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419374-9";"2024-04-23";"Despacho Chancelado";"2419374";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419374";"RIC 390/2024";"Requer informações ao Ministério da Saúde acerca das medidas e providências adotadas para combater o desvio e descarte inadequado de medicamentos no Brasil, visando evitar casos como o ocorrido recentemente no Distrito Sanitário Especial Indígena Yanomami (DSEI-Y), no qual houve quebra na cadeia de distribuição de medicamentos essenciais.";"148";"RIC";"390";"2024"
"2419375-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419375-9";"2024-04-23";"Despacho Chancelado";"2419375";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419375";"RIC 391/2024";"Requer informações ao Ministério da Defesa, a respeito das medidas de combate a aeronaves ligadas ao garimpo ilegal, bem como da atuação das Forças Armadas em defesa dos indígenas.";"148";"RIC";"391";"2024"
"2419377-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419377-9";"2024-04-23";"Despacho Chancelado";"2419377";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419377";"RIC 392/2024";"Requer informações ao Ministério do Meio Ambiente e Mudança do Clima acerca das medidas e estratégias adotadas para combater a disposição inadequada de resíduos sólidos e para remediar suas consequências ambientais como tem ocorrido em diversas localidades do país, como no município de Tefé, no estado do Amazonas.";"148";"RIC";"392";"2024"
"2419378-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419378-9";"2024-04-23";"Despacho Chancelado";"2419378";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419378";"RIC 393/2024";"Requer informações ao Ministério da Educação a respeito dos investimentos realizados no setor de pesquisa e ciência nos estados da região norte, levando em consideração a desigualdade em comparação às outras regiões do país.";"148";"RIC";"393";"2024"
"2419379-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419379-9";"2024-04-23";"Despacho Chancelado";"2419379";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419379";"RIC 394/2024";"Requer informações ao Ministério da Saúde acerca das medidas e providências adotadas para conter a disseminação de casos de sarampo no Brasil, considerando os recentes casos surgidos no país.";"148";"RIC";"394";"2024"
"2419380-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419380-9";"2024-04-23";"Despacho Chancelado";"2419380";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419380";"RIC 395/2024";"Requer informações ao Ministério da Saúde acerca das medidas e providências adotadas para combater o aumento de casos de dengue no Brasil, assim como para reduzir os impactos na saúde pública.";"148";"RIC";"395";"2024"
"2419381-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419381-9";"2024-04-23";"Despacho Chancelado";"2419381";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419381";"RIC 396/2024";"Requer informações ao Ministério do Meio Ambiente e Mudança do Clima acerca das medidas adotadas para mitigar os impactos socioeconômicos e ambientais da sonegação fiscal na Contribuição Financeira pela Exploração Mineral no Setor de Mineração no Brasil.";"148";"RIC";"396";"2024"
"2419382-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419382-9";"2024-04-23";"Despacho Chancelado";"2419382";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419382";"RIC 397/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Magé – RJ.";"148";"RIC";"397";"2024"
"2419383-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419383-9";"2024-04-23";"Despacho Chancelado";"2419383";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419383";"RIC 398/2024";"Solicita informações ao Ministério de Minas e Energia quanto às capacidades e necessidades de Energia Elétrica do Brasil.";"148";"RIC";"398";"2024"
"2419384-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419384-9";"2024-04-23";"Despacho Chancelado";"2419384";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419384";"RIC 399/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto ao montante e utilização de recursos destinados à União Nacional de Estudantes - UNE para a reconstrução da Sede situada na Praia do Flamengo, 132, no Rio de Janeiro.";"148";"RIC";"399";"2024"
"2419385-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419385-9";"2024-04-23";"Despacho Chancelado";"2419385";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419385";"RIC 400/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto ao custo e atuação, e necessidade de existência da Força Nacional de Segurança Pública frente aos Batalhões de Polícia do Exército.";"148";"RIC";"400";"2024"
"2419386-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419386-9";"2024-04-23";"Despacho Chancelado";"2419386";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419386";"RIC 401/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública quanto às Guardas Municipais pelo Brasil.";"148";"RIC";"401";"2024"
"2419387-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419387-9";"2024-04-23";"Despacho Chancelado";"2419387";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419387";"RIC 402/2024";"Solicita informações ao Ministério da Educação quanto ao impacto acadêmico e econômico do Novo Ensino Médio.";"148";"RIC";"402";"2024"
"2419390-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419390-9";"2024-04-23";"Despacho Chancelado";"2419390";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419390";"RIC 404/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Mangaratiba – RJ.";"148";"RIC";"404";"2024"
"2419392-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419392-9";"2024-04-23";"Despacho Chancelado";"2419392";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419392";"RIC 405/2024";"Solicita informações ao Ministério da Justiça e Segurança Pública sobre a existência de programas voltados ao estudo, trabalho e a ressocialização de internos do sistema penitenciário federal.";"148";"RIC";"405";"2024"
"2419393-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419393-9";"2024-04-23";"Despacho Chancelado";"2419393";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419393";"RIC 406/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Paraty – RJ.";"148";"RIC";"406";"2024"
"2419394-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419394-9";"2024-04-23";"Despacho Chancelado";"2419394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419394";"RIC 407/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Seropédica – RJ.";"148";"RIC";"407";"2024"
"2419395-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419395-9";"2024-04-23";"Despacho Chancelado";"2419395";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419395";"RIC 408/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Nova Iguaçu – RJ.";"148";"RIC";"408";"2024"
"2419396-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419396-9";"2024-04-23";"Despacho Chancelado";"2419396";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419396";"RIC 409/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Angra dos Reis – RJ destinadas a gastos com educação.";"148";"RIC";"409";"2024"
"2419397-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419397-9";"2024-04-23";"Despacho Chancelado";"2419397";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419397";"RIC 410/2024";"Solicita informações ao Ministério da Educação sobre repasse de verbas para o município de Japeri – RJ.";"148";"RIC";"410";"2024"
"2419398-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2419398-9";"2024-04-23";"Despacho Chancelado";"2419398";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419398";"RIC 411/2024";"Requer informações ao Ministério da Educação a respeito dos recursos investidos em educação básica no Brasil, cujo nível de investimento está entre os piores avaliados.";"148";"RIC";"411";"2024"
